fecha_evento,hora,tipo_de_evento,coordenada_x,coordenada_y,colonia,alcaldia,tipo_de_interseccion,tipo_de_vehiculo_1,tipo_de_vehiculo_2,tipo_de_vehiculo_3,tipo_de_vehiculo_4,marca_de_vehiculo_1,marca_de_vehiculo_2,marca_de_vehiculo_3,marca_de_vehiculo_4,unidad_medica_de_apoyo,prioridad,color_vehiculo_1,color_vehiculo_2,color_vehiculo_3
2020-07-14T00:00:00,21:04:00,CHOQUE,19.405663,-99.14835,BUENOS AIRES,CUAUHTEMOC,CRUZ,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,NA,HONDA,FORD,CHEVROLET,NA,SD,BAJA,GRIS,BLANCO,GRIS
2020-07-14T00:00:00,21:54:00,CHOQUE,19.4571,-99.1448,SAN SIMON TOLNAHUAC,CUAUHTEMOC,T,AUTOMOVIL,AUTOMOVIL,NA,NA,HONDA,ECO SPORT,NA,NA,ALMED,BAJA,SD,GRIS,NA
2020-07-15T00:00:00,04:41:00,ATROPELLADO,19.363349,-99.007332,PUEBLO STA MARTHA ACATITLA,IZTAPALAPA,T,AUTOMOVIL,NA,NA,NA,COLORADO,NA,NA,NA,ERUM,BAJA,NEGRO,NA,NA
2020-07-15T00:00:00,05:58:00,ATROPELLADO,19.38261,-99.06159,LEYES DE REFORMA 3A SECC,IZTAPALAPA,T,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,ERUM,MEDIA,NEGRO,NA,NA
2020-07-15T00:00:00,12:30:00,ATROPELLADO,19.501678,-99.099313,AMPL GABRIEL HERNANDEZ,GUSTAVO A MADERO,CRUZ,SD,NA,NA,NA,SD,NA,NA,NA,SD,MEDIA,SD,NA,NA
2020-07-15T00:00:00,12:46:00,ATROPELLADO,19.40747,-99.15522,CENTRO URBANO BENITO JUAREZ,CUAUHTEMOC,T,MOTOCICLETA,NA,NA,NA,BAJAJ,NA,NA,NA,CRUZ ROJA,BAJA,NEGRO,NA,NA
2020-07-15T00:00:00,02:37:00,CHOQUE,19.42584,-99.19193,BOSQUE DE CHAPULTEPEC 1A SECC,MIGUEL HIDALGO,CRUZ,AUTOMOVIL,CAMIONETA,NA,NA,SD,MAZDA,NA,NA,PC,BAJA,SD,SD,NA
2020-07-15T00:00:00,06:33:00,CHOQUE,19.48119,-99.17473,BA SAN SEBASTIAN,AZCAPOTZALCO,CRUZ,AUTOMOVIL,BICICLETA,NA,NA,SENTRA,SD,NA,NA,CRUZ ROJA,BAJA,GRIS,SD,NA
2020-07-15T00:00:00,07:04:00,CHOQUE,19.345899,-99.063077,CONSTITUCION DE 1917,IZTAPALAPA,Y,TAXI,SD,NA,NA,TSURU,SD,NA,NA,PC,MEDIA,BLANCO/ROSA,SD,NA
2020-07-15T00:00:00,09:44:00,CHOQUE,19.37296,-99.20342,MOLINO DE ROSAS,ALVARO OBREGON,CRUZ,CAMIONETA,AUTOMOVIL,NA,NA,ECOSPORT,CHEVY,NA,NA,PC,MEDIA,SD,SD,NA
2020-07-15T00:00:00,10:03:00,CHOQUE,19.20277,-99.05211,BA TULA,MILPA ALTA,T,CAMION DE CARGA,CAMION DE CARGA,NA,NA,NISSAN,VOLTEO,NA,NA,PC,BAJA,SD,BLANCO,NA
2020-07-15T00:00:00,11:39:00,CHOQUE,19.300094,-99.046268,BA STA ANA PTE,TLAHUAC,CRUZ,AUTOMOVIL,MOTOCICLETA,NA,NA,MARCH,YAMAHA,NA,NA,PC,MEDIA,AZUL,GRIS,NA
2020-07-15T00:00:00,13:19:00,CHOQUE,19.30649,-99.25215,POTRERILLO,MAGDALENA CONTRERAS,T,TAXI,MOTOCICLETA,NA,NA,SD,SD,NA,NA,ERUM,MEDIA,BLANCO/ROSA,SD,NA
2020-07-15T00:00:00,22:10:00,CHOQUE,19.446404,-99.143437,GUERRERO,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,SD,NA,NA,CRUZ ROJA,BAJA,SD,SD,NA
2020-07-15T00:00:00,22:19:00,CHOQUE,19.448,-99.14675,GUERRERO,CUAUHTEMOC,CRUZ,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,SD,NA,NA,CRUZ ROJA,MEDIA,SD,SD,NA
2020-07-15T00:00:00,19:54:00,DERRAPADO,19.38321,-99.15962,NARVARTE PTE,BENITO JUAREZ,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,MOVIL,MEDIA,AZUL,NA,NA
2020-07-15T00:00:00,21:12:00,DERRAPADO,19.35626,-99.1345,CHURUBUSCO COUNTRY CLUB,COYOACAN,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,ASISMEDIC,BAJA,SD,NA,NA
2020-07-16T00:00:00,18:27:00,ATROPELLADO,19.356409,-99.099998,BA SAN LUCAS,IZTAPALAPA,T,AUTOMOVIL,NA,NA,NA,VENTO,NA,NA,NA,ERUM,MEDIA,NEGRO,NA,NA
2020-07-16T00:00:00,21:10:00,ATROPELLADO,19.336496,-99.22672,OLIVAR DE LOS PADRES,ALVARO OBREGON,T,AUTOBUS DE PASAJEROS,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-07-16T00:00:00,10:01:00,CHOQUE,19.281983,-99.064166,DEL MAR,TLAHUAC,RECTA,MOTOCICLETA,AUTOMOVIL,NA,NA,PULSAR,SENTRA,NA,NA,PC,BAJA,ROJO,GRIS,NA
2020-07-16T00:00:00,14:20:00,CHOQUE,19.44251,-99.14796,GUERRERO,CUAUHTEMOC,CRUZ,TAXI,AUTOMOVIL,NA,NA,SD,SEAT,NA,NA,EUROMED,BAJA,BLANCO/ROSA,AZUL,NA
2020-07-16T00:00:00,15:16:00,CHOQUE,19.42046,-99.21776,LOMAS DE CHAPULTEPEC,MIGUEL HIDALGO,CRUZ,AUTOMOVIL,AUTOMOVIL,AUTOMOVIL,NA,VENTO,NISSAN,KIA,NA,PC,BAJA,ROJO,BLANCO,NEGRO
2020-07-16T00:00:00,16:38:00,CHOQUE,19.319505,-99.079864,MA ESTHER ZUNO DE ECHEVERRIA,IZTAPALAPA,T,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,CIVIC,NA,NA,PC,BAJA,SD,ROJO,NA
2020-07-17T00:00:00,00:55:00,ATROPELLADO,19.394889,-99.145944,ALAMOS,BENITO JUAREZ,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,MEDIC ONE,BAJA,SD,NA,NA
2020-07-17T00:00:00,16:36:00,ATROPELLADO,19.44359,-99.12368,MORELOS,CUAUHTEMOC,T,AUTOMOVIL,NA,NA,NA,COROLLA,NA,NA,NA,ERUM,BAJA,GRIS,NA,NA
2020-07-17T00:00:00,21:43:00,ATROPELLADO,19.43977,-99.14002,CENTRO,CUAUHTEMOC,CRUZ,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,MEDIA,SD,NA,NA
2020-07-17T00:00:00,22:01:00,ATROPELLADO,19.45954,-99.1886,TACUBA,MIGUEL HIDALGO,T,SD,NA,NA,NA,SD,NA,NA,NA,SD,MEDIA,SD,NA,NA
2020-07-17T00:00:00,22:37:00,ATROPELLADO,19.4083,-99.16171,ROMA SUR,CUAUHTEMOC,CRUZ,SD,NA,NA,NA,SD,NA,NA,NA,SERVIC PARAMEDIC,BAJA,SD,NA,NA
2020-07-17T00:00:00,22:41:00,CAIDA DE CICLISTA,19.44358,-99.18298,ANAHUAC,MIGUEL HIDALGO,CRUZ,BICICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-07-17T00:00:00,13:46:00,CHOQUE,19.32052,-99.22283,SAN JERONIMO ACULCO,MAGDALENA CONTRERAS,Y,AUTOMOVIL,AUTOMOVIL,NA,NA,VERSA,SEAT,NA,NA,PC,BAJA,CAFE,GRIS,NA
2020-07-17T00:00:00,14:25:00,CHOQUE,19.4155,-99.1059,JARDIN BALBUENA,VENUSTIANO CARRANZA,CRUZ,TAXI,MOTOCICLETA,NA,NA,AVEO,ITALIKA,NA,NA,ERUM,BAJA,BLANCO/ROSA,AZUL,NA
2020-07-17T00:00:00,15:02:00,CHOQUE,19.25613,-99.17849,MA ESTHER ZUNO DE ECHEVERRIA,TLALPAN,RECTA,AUTOMOVIL,AUTOMOVIL,NA,NA,VOLKSWAGEN,JETTA,NA,NA,MOVIL,BAJA,SD,BLANCO,NA
2020-07-17T00:00:00,17:45:00,CHOQUE,19.39452,-99.05882,AGRICOLA ORIENTAL,IZTACALCO,T,AUTOMOVIL,SD,NA,NA,VENTO,SD,NA,NA,MEDICA HELP,BAJA,SD,SD,NA
2020-07-17T00:00:00,20:27:00,DERRAPADO,19.458442,-99.117342,EMILIANO ZAPATA,GUSTAVO A MADERO,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,URGENCIAS MEDICAS,MEDIA,NEGRO,NA,NA
2020-07-17T00:00:00,20:59:00,DERRAPADO,19.42649,-99.13938,CENTRO,CUAUHTEMOC,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,MOVIL,BAJA,SD,NA,NA
2020-07-18T00:00:00,02:13:00,CHOQUE,19.26169,-99.00092,BA LA MAGDALENA,TLAHUAC,T,AUTOMOVIL,AUTOMOVIL,NA,NA,FORD FIGO,SD,NA,NA,PC,BAJA,AZUL,SD,NA
2020-07-18T00:00:00,06:00:00,CHOQUE,19.510676,-99.093757,CTM EL RISCO,GUSTAVO A MADERO,RECTA,AUTOMOVIL,OBJETO FIJO,NA,NA,LINCOLN,NA,NA,NA,CCO/EMS,ALTA,NEGRO,NA,NA
2020-07-18T00:00:00,07:25:00,CHOQUE,19.30432,-99.08714,JOSE LOPEZ PORTILLO,XOCHIMILCO,CRUZ,AUTOMOVIL,OBJETO FIJO,NA,NA,AVEO,NA,NA,NA,ERUM,BAJA,BLANCO,SD,NA
2020-07-18T00:00:00,09:50:00,CHOQUE,19.40787,-99.08574,PUEBLA,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,TAXI,NA,NA,VENTO,SENTRA,NA,NA,SD,BAJA,NEGRO/VERDE,BLANCO/NEGRO,NA
2020-07-18T00:00:00,12:08:00,CHOQUE,19.26592,-98.9994,BA LA MAGDALENA,TLAHUAC,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,AVEO,SIHOVETTE,NA,NA,SD,MEDIA,GRIS,GRIS,NA
2020-07-18T00:00:00,12:17:00,CHOQUE,19.38164,-99.24017,MARGARITA MAZA DE JUAREZ,ALVARO OBREGON,T,MOTOCICLETA,AUTOMOVIL,NA,NA,SD,VENTO,NA,NA,MOVIL,MEDIA,SD,ROJO,NA
2020-07-18T00:00:00,14:06:00,CHOQUE,19.29339,-99.10607,RINCONADA COAPA 1A SECC,TLALPAN,T,TAXI,AUTOMOVIL,NA,NA,TSURU,VENTO,NA,NA,SD,BAJA,BLANCO/ROSA,SD,NA
2020-07-18T00:00:00,14:52:00,CHOQUE,19.36221,-99.18281,FLORIDA,ALVARO OBREGON,CRUZ,TAXI,AUTOMOVIL,NA,NA,TSURU,MARCH,NA,NA,ERUM,BAJA,BLANCO/ROSA,AZUL,NA
2020-07-18T00:00:00,15:52:00,CHOQUE,19.44507,-99.14594,GUERRERO,CUAUHTEMOC,CRUZ,AUTOMOVIL,AUTOBUS DE PASAJEROS,NA,NA,RENAULT,SD,NA,NA,CRUZ ROJA,BAJA,GRIS,MORADO,NA
2020-07-18T00:00:00,16:06:00,CHOQUE,19.29764,-99.15758,PUEBLO QUIETO,TLALPAN,T,AUTOBUS DE PASAJEROS,AUTOMOVIL,NA,NA,MERCEDES BENZ,PAILO,NA,NA,PC,BAJA,SD,BLANCO,NA
2020-07-18T00:00:00,17:09:00,CHOQUE,19.36613,-99.03324,COOPERATIVA BIATLON,IZTAPALAPA,T,BICICLETA,SD,NA,NA,SD,SD,NA,NA,PC,BAJA,SD,SD,NA
2020-07-18T00:00:00,17:22:00,CHOQUE,19.35848,-99.29399,CUAJIMALPA,CUAJIMALPA,T,AUTOMOVIL,MOTOCICLETA,NA,NA,MAZDA,ITALIKA,NA,NA,PC,BAJA,SD,SD,NA
2020-07-18T00:00:00,17:57:00,CHOQUE,19.35346,-99.03959,Z U E STA MA AZTAHUACAN,IZTAPALAPA,CRUZ,CAMIONETA,TAXI,NA,NA,SD,SD,NA,NA,IZP,BAJA,VERDE,MORADO,NA
2020-07-18T00:00:00,18:32:00,CHOQUE,19.446663,-99.191599,REFORMA PENSIL,MIGUEL HIDALGO,CRUZ,TAXI,BICICLETA,NA,NA,TSURU,SD,NA,NA,CRUZ ROJA,BAJA,BLANCO/ROSA,SD,NA
2020-07-18T00:00:00,20:56:00,CHOQUE,19.4118,-99.15487,CENTRO URBANO BENITO JUAREZ,CUAUHTEMOC,CRUZ,AUTOMOVIL,AUTOMOVIL,NA,NA,ECOSPORT,BEAT,NA,NA,URGENCIAS BASICAS,MEDIA,SD,AZUL,NA
2020-07-18T00:00:00,21:17:00,CHOQUE,19.31525,-99.10692,U OBRERO CTM CULHUACAN SECC 8,COYOACAN,CRUZ,AUTOMOVIL,BICICLETA,NA,NA,CHEVY,SD,NA,NA,UMETRO,BAJA,BLANCO,ROJO,NA
2020-07-18T00:00:00,22:40:00,CHOQUE,19.38491,-99.19077,CAROLA,ALVARO OBREGON,CRUZ,AUTOMOVIL,SD,NA,NA,SD,SD,NA,NA,SD,BAJA,BLANCO,SD,NA
2020-07-18T00:00:00,02:52:00,DERRAPADO,19.19671,-99.14195,SAN MIGUEL TOPILEJO,TLALPAN,Y,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,ERUM,BAJA,SD,NA,NA
2020-07-18T00:00:00,03:15:00,DERRAPADO,19.479172,-99.140045,MAXIMINO AVILA CAMACHO,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,MEDICAL,BAJA,ROJO,NA,NA
2020-07-18T00:00:00,08:07:00,DERRAPADO,19.37296,-99.20353,AMPL HOGAR Y REDENCION,ALVARO OBREGON,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,OSJG,BAJA,NEGRO,NA,NA
2020-07-18T00:00:00,14:29:00,DERRAPADO,19.38455,-99.13405,NATIVITAS,BENITO JUAREZ,CRUZ,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,URGENCIAS BASICAS,MEDIA,SD,NA,NA
2020-07-18T00:00:00,21:04:00,DERRAPADO,19.289653,-99.214788,HEROES DE PADIERNA,TLALPAN,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,PC,BAJA,SD,NA,NA
2020-07-18T00:00:00,21:42:00,DERRAPADO,19.47596,-99.09029,HEROES DE CHAPULTEPEC,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,URGENCIAS BASICAS,MEDIA,SD,NA,NA
2020-07-18T00:00:00,23:48:00,DERRAPADO,19.50383,-99.08692,NUEVA ATZACOALCO,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,SD,BAJA,SD,NA,NA
2020-07-19T00:00:00,01:01:00,ATROPELLADO,19.32081,-99.04143,DEGOLLADO,IZTAPALAPA,CRUZ,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,ERUM,MEDIA,SD,NA,NA
2020-07-19T00:00:00,18:59:00,ATROPELLADO,19.38683,-99.21771,ARTURO MARTINEZ,ALVARO OBREGON,RECTA,AUTOMOVIL,NA,NA,NA,VW JETTA,NA,NA,NA,ERUM,MEDIA,PLATEADO,NA,NA
2020-07-19T00:00:00,09:36:00,CHOQUE,19.36311,-99.05677,U H VICENTE GUERRERO,IZTAPALAPA,RECTA,AUTOMOVIL,OBJETO FIJO,NA,NA,SD,NA,NA,NA,ERUM,BAJA,CREMA,SD,NA
2020-07-19T00:00:00,13:26:00,CHOQUE,19.38277,-99.16587,DEL VALLE CENTRO,BENITO JUAREZ,CRUZ,AUTOMOVIL,MOTOCICLETA,NA,NA,SMART,ITALIKA,NA,NA,PC,BAJA,ROJO,NEGRO,NA
2020-07-19T00:00:00,16:08:00,CHOQUE,19.36332,-99.19015,MERCED GOMEZ,BENITO JUAREZ,T,AUTOMOVIL,MOTOCICLETA,NA,NA,VW POLO,VENTO,NA,NA,PC,BAJA,GRIS,NEGRO,NA
2020-07-19T00:00:00,18:18:00,CHOQUE,19.45199,-99.12481,EMILIO CARRANZA,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,CAMIONETA,NA,NA,SD,SD,NA,NA,ERUM,MEDIA,SD,SD,NA
2020-07-19T00:00:00,18:30:00,CHOQUE,19.476263,-99.153547,AMPL PRO HOGAR,AZCAPOTZALCO,CRUZ,MOTOCICLETA,OBJETO FIJO,NA,NA,SD,NA,NA,NA,URGENCIAS MEDICAS,BAJA,AZUL,SD,NA
2020-07-19T00:00:00,22:39:00,CHOQUE,19.30532,-99.25846,PUEBLO NUEVO ALTO,MAGDALENA CONTRERAS,T,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,RENAULT,NA,NA,ERUM,BAJA,SD,ROJO,NA
2020-07-19T00:00:00,00:50:00,DERRAPADO,19.3899,-99.08453,EL RODEO,IZTAPALAPA,CRUZ,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,MEDIC HELP,BAJA,AMARILLO/NEGRO,NA,NA
2020-07-19T00:00:00,19:30:00,DERRAPADO,19.45378,-99.11508,FELIPE ANGELES,VENUSTIANO CARRANZA,CRUZ,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,URGENCIAS BASICAS,BAJA,NEGRO,NA,NA
2020-07-19T00:00:00,02:37:00,VOLCADURA,19.2735,-99.11977,AMPL SAN MARCOS NTE,XOCHIMILCO,CRUZ,AUTOMOVIL,NA,NA,NA,SEAT,NA,NA,NA,ERUM,MEDIA,BLANCO,NA,NA
2020-07-20T00:00:00,13:52:00,ATROPELLADO,19.391295,-99.117417,BA DE SAN MIGUEL,IZTACALCO,CRUZ,AUTOMOVIL,NA,NA,NA,SD,NA,NA,NA,MEDICAL HELP,BAJA,SD,NA,NA
2020-07-20T00:00:00,21:50:00,ATROPELLADO,19.52319,-99.16594,SAN JOSE DE LA ESCALERA,GUSTAVO A MADERO,T,MOTOCICLETA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,MEDIA,NEGRO,NA,NA
2020-07-20T00:00:00,22:21:00,ATROPELLADO,19.43983,-99.18363,ANAHUAC,MIGUEL HIDALGO,CRUZ,CAMION DE CARGA,NA,NA,NA,SD,NA,NA,NA,CRUZ ROJA,BAJA,SD,NA,NA
